dose,gene_id,gene_name,feature,feature_id,chr,start,end,width,strand,genomic_data,upstream_exon_start,upstream_exon_end,upstream_exon_width,upstream_exon_type,downstream_exon_start,downstream_exon_end,downstream_exon_width,downstream_exon_type,exon_base_mean,DEXseq_padj,DEXseq_log2FC,DESeq_l2fc,DEseq_padj
10,ENSG00000127947,PTPN12,e13,ENSG00000127947:e13,7,77627676,77632347,4672,+,chr7:77627676-77632347:+,77626705,77627675,971,internal,77632348,77632425,78,internal,103.918501293353,1,0.021437753153978,0.00271158511322871,0.999790152245582
10,ENSG00000127954,STEAP4,e2,ENSG00000127954:e2,7,88281080,88282640,1561,-,chr7:88281080-88282640:-,88282641,88283168,528,internal,88280915,88281079,165,internal,1090.36174541233,1,0.062383607922337,0.266908202261911,0.999790152245582
10,ENSG00000128915,ICE2,e6,ENSG00000128915:e6,15,60448146,60448847,702,-,chr15:60448146-60448847:-,60448848,60449841,994,internal,60447970,60448145,176,internal,18.7567613234597,1,0.091378537809903,0.0473615916757727,0.999790152245582
10,ENSG00000131149,GSE1,e8,ENSG00000131149:e8,16,85657605,85661145,3541,+,chr16:85657605-85661145:+,85657277,85657604,328,internal,85661146,85661765,620,internal,110.188935795039,1,0.0253744382116681,0.0461050141656898,0.999790152245582
10,ENSG00000131398,KCNC3,e3,ENSG00000131398:e3,19,50320785,50322974,2190,-,chr19:50320785-50322974:-,50322975,50324082,1108,internal,50320593,50320784,192,internal,10.8372139434223,1,-0.295170428407129,-0.675664425595828,0.999790152245582
10,ENSG00000133422,MORC2,e25,ENSG00000133422:e25,22,30958695,30967821,9127,-,chr22:30958695-30967821:-,30967822,30968774,953,first,30958641,30958694,54,internal,237.910023119903,1,0.0889518051982368,-0.213772056721935,0.999790152245582
10,ENSG00000135945,REV1,e17,ENSG00000135945:e17,2,99435942,99438600,2659,-,chr2:99435942-99438600:-,99438601,99439310,710,internal,99435834,99435941,108,internal,88.7284850991891,1,-0.0455562809758874,-0.136928571324317,0.999790152245582
10,ENSG00000136643,RPS6KC1,e11,ENSG00000136643:e11,1,213242298,213242568,271,+,chr1:213242298-213242568:+,213240702,213242297,1596,internal,213242569,213242658,90,internal,14.5476362275626,1,-0.245071188328909,-0.47861995234843,0.999790152245582
10,ENSG00000137834,SMAD6,e1,ENSG00000137834:e1,15,66704076,66711667,7592,+,chr15:66704076-66711667:+,66702236,66704075,1840,first,66711668,66711724,57,internal,2857.90860925439,0.743700714670707,0.415225702412551,0.299429071904757,0.999790152245582
10,ENSG00000138434,ITPRID2,e11,ENSG00000138434:e11,2,181916428,181918597,2170,+,chr2:181916428-181918597:+,181915216,181916427,1212,internal,181918598,181918675,78,internal,419.34354957043,0.92758908623658,0.166689398008099,0.175172278310301,0.999790152245582
10,ENSG00000138496,PARP9,e7,ENSG00000138496:e7,3,122552640,122555285,2646,-,chr3:122552640-122555285:-,122555286,122556121,836,internal,122552418,122552639,222,internal,7.48337735176104,1,-0.861883846771594,-1.13323774129296,0.999790152245582
10,ENSG00000140853,NLRC5,e6,ENSG00000140853:e6,16,57027019,57028071,1053,+,chr16:57027019-57028071:+,57025368,57027018,1651,internal,57028072,57028155,84,internal,39.5818280719303,1,-0.23370607806867,-0.169086237720058,0.999790152245582
10,ENSG00000141526,SLC16A3,e4,ENSG00000141526:e4,17,82237894,82238701,808,+,chr17:82237894-82238701:+,82237138,82237893,756,internal,82238702,82240086,1385,last,602.478963240161,0.933132133345337,0.104286611601387,0.109373875653482,0.999790152245582
10,ENSG00000143379,SETDB1,e16,ENSG00000143379:e16,1,150961192,150962129,938,+,chr1:150961192-150962129:+,150960563,150961191,629,internal,150962130,150962158,29,internal,31.0483817818291,1,0.0196195171805753,0.167823447699548,0.999790152245582
10,ENSG00000146463,ZMYM4,e3,ENSG00000146463:e3,1,35359447,35361193,1747,+,chr1:35359447-35361193:+,35358925,35359446,522,internal,35361194,35361255,62,internal,51.6543172787421,1,-0.186550908471887,-0.239694407323261,0.999790152245582
10,ENSG00000147526,TACC1,e3,ENSG00000147526:e3,8,38820636,38825307,4672,+,chr8:38820636-38825307:+,38819522,38820635,1114,internal,38825308,38825368,61,internal,114.187944459596,1,0.133428639926178,0.144340371148821,0.999790152245582
10,ENSG00000149115,TNKS1BP1,e6,ENSG00000149115:e6,11,57302826,57308394,5569,-,chr11:57302826-57308394:-,57308395,57310556,2162,internal,57302459,57302825,367,internal,82.3458821000558,1,-0.090504470193375,-0.126746679795589,0.999790152245582
10,ENSG00000153165,RGPD3,e3,ENSG00000153165:e3,2,106415990,106423042,7053,-,chr2:106415990-106423042:-,106423043,106425266,2224,internal,106415850,106415989,140,internal,22.406479507917,0.962478679601027,-0.473013014852778,-0.594126143255325,0.999790152245582
10,ENSG00000153885,KCTD15,e6,ENSG00000153885:e6,19,33811553,33812789,1237,+,chr19:33811553-33812789:+,33811247,33811552,306,internal,33812790,33815761,2972,last,150.069459994228,0.993449869386162,0.249311837807547,0.429709456436174,0.999790152245582
10,ENSG00000154040,CABYR,e5,ENSG00000154040:e5,18,24160070,24161515,1446,+,chr18:24160070-24161515:+,24159472,24160069,598,internal,24161516,24161600,85,last,71.8990504281767,1,0.0276881874139914,-0.0602347846082143,0.999790152245582
10,ENSG00000157637,SLC38A10,e3,ENSG00000157637:e3,17,81251613,81252194,582,-,chr17:81251613-81252194:-,81252195,81252683,489,internal,81251493,81251612,120,internal,141.66531224739,1,0.0762334815684413,0.0327088162361096,0.999790152245582
10,ENSG00000158092,NCK1,e3,ENSG00000158092:e3,3,136946296,136948258,1963,+,chr3:136946296-136948258:+,136945583,136946295,713,internal,136948259,136951606,3348,last,35.6978304531557,0.226887079375563,0.922916682755018,0.693712766988296,0.999790152245582
10,ENSG00000160113,NR2F6,e1,ENSG00000160113:e1,19,17232627,17235498,2872,-,chr19:17232627-17235498:-,17235499,17236065,567,internal,17231883,17232626,744,last,394.251924437799,1,0.0676431864054692,0.291327529737409,0.999790152245582
10,ENSG00000160688,FLAD1,e2,ENSG00000160688:e2,1,154988850,154989559,710,+,chr1:154988850-154989559:+,154988105,154988849,745,internal,154989560,154989707,148,internal,264.146209239483,0.790459276106796,0.199163726187335,0.199553217550668,0.999790152245582
10,ENSG00000161021,MAML1,e2,ENSG00000161021:e2,5,179766742,179768849,2108,+,chr5:179766742-179768849:+,179765326,179766741,1416,internal,179768850,179769089,240,internal,66.2064798862166,1,0.0583668559845512,0.0438838707459517,0.999790152245582
10,ENSG00000163635,ATXN7,e12,ENSG00000163635:e12,3,63996484,63999449,2966,+,chr3:63996484-63999449:+,63995505,63996483,979,internal,63999450,64003462,4013,last,130.622253397498,1,-0.178477483930688,-0.424546300035747,0.999790152245582
10,ENSG00000163840,DTX3L,e3,ENSG00000163840:e3,3,122570025,122570454,430,+,chr3:122570025-122570454:+,122568489,122570024,1536,internal,122570455,122570672,218,internal,11.4165282610387,1,0.167067685921815,0.232164147620689,0.999790152245582
10,ENSG00000164151,ICE1,e13,ENSG00000164151:e13,5,5465227,5466333,1107,+,chr5:5465227-5466333:+,5460436,5465226,4791,internal,5466334,5466502,169,internal,54.7194094383789,1,-0.430323916567037,-0.345019319974052,0.999790152245582
10,ENSG00000164190,NIPBL,e10,ENSG00000164190:e10,5,36986302,36995621,9320,+,chr5:36986302-36995621:+,36984676,36986301,1626,internal,36995622,36995804,183,internal,105.917422187156,1,0.156685728553703,0.173146799633016,0.999790152245582
10,ENSG00000164342,TLR3,e4,ENSG00000164342:e4,4,186084173,186084644,472,+,chr4:186084173-186084644:+,186082320,186084172,1853,internal,186084645,186088073,3429,last,11.9482818700985,1,0.125429945061928,0.775356857965103,0.999790152245582
10,ENSG00000168502,MTCL1,e14,ENSG00000168502:e14,18,8826233,8831606,5374,+,chr18:8826233-8831606:+,8824699,8826232,1534,internal,8831607,8832778,1172,last,96.3557178961176,0.980919917504803,-0.562177163887231,-0.806895189989301,0.999790152245582
10,ENSG00000169629,RGPD8,e3,ENSG00000169629:e3,2,112380964,112388023,7060,-,chr2:112380964-112388023:-,112388024,112390247,2224,internal,112380824,112380963,140,internal,234.823921289003,0.924040851828287,-0.155301112336399,-0.136424792775825,0.999790152245582
10,ENSG00000173120,KDM2A,e12,ENSG00000173120:e12,11,67231961,67243008,11048,+,chr11:67231961-67243008:+,67231566,67231960,395,internal,67243009,67243092,84,internal,278.758377637983,1,-0.0190797672213616,0.00116225604985277,0.999790152245582
10,ENSG00000173193,PARP14,e6,ENSG00000173193:e6,3,122701636,122703741,2106,+,chr3:122701636-122703741:+,122699390,122701635,2246,internal,122703742,122703978,237,internal,74.4005226360588,1,0.158782840015724,0.0805237823521137,0.999790152245582
10,ENSG00000174718,RESF1,e4,ENSG00000174718:e4,12,31985958,31987238,1281,+,chr12:31985958-31987238:+,31980878,31985957,5080,internal,31987239,31987322,84,internal,40.9254357723835,1,0.206555650124545,0.373127510833762,0.999790152245582
10,ENSG00000175054,ATR,e43,ENSG00000175054:e43,3,142561422,142562231,810,-,chr3:142561422-142562231:-,142562232,142563109,878,internal,142561243,142561421,179,internal,34.4719565698967,1,0.110820702596204,0.208145605277176,0.999790152245582
10,ENSG00000183054,RGPD6,e3,ENSG00000183054:e3,2,110526405,110533464,7060,-,chr2:110526405-110533464:-,110533465,110535688,2224,internal,110526265,110526404,140,internal,254.475907366719,1,-0.0519757696457734,-0.0181361031976701,0.999790152245582
10,ENSG00000183579,ZNRF3,e8,ENSG00000183579:e8,22,29050949,29053578,2630,+,chr22:29050949-29053578:+,29049197,29050948,1752,internal,29053579,29057488,3910,last,43.9165677209049,1,0.0240781734105546,-0.254312421200913,0.999790152245582
10,ENSG00000183742,MACC1,e2,ENSG00000183742:e2,7,20154382,20158203,3822,-,chr7:20154382-20158203:-,20158204,20160245,2042,internal,20154193,20154381,189,internal,70.4341932832466,1,0.181292285587145,0.349957164456053,0.999790152245582
10,ENSG00000185304,RGPD2,e3,ENSG00000185304:e3,2,87775084,87782123,7040,-,chr2:87775084-87782123:-,87782124,87784347,2224,internal,87774944,87775083,140,internal,17.2333275531405,1,-0.213038975100599,-0.14183562921176,0.999790152245582
10,ENSG00000187627,RGPD1,e20,ENSG00000187627:e20,2,86987800,86994840,7041,+,chr2:86987800-86994840:+,86985576,86987799,2224,internal,86994841,86994980,140,internal,11.0111776805495,1,-0.437263339811059,-0.421686020094042,0.999790152245582
10,ENSG00000188112,C6orf132,e1,ENSG00000188112:e1,6,42103879,42104462,584,-,chr6:42103879-42104462:-,42104463,42107583,3121,internal,42101119,42103878,2760,last,23.2516625291352,0.92864658119129,-0.456647333822458,-0.561014667140698,0.999790152245582
10,ENSG00000189079,ARID2,e15,ENSG00000189079:e15,12,45852897,45860800,7904,+,chr12:45852897-45860800:+,45850036,45852896,2861,internal,45860801,45860949,149,internal,59.3976797093958,1,-0.197106649074829,-0.180375991301593,0.999790152245582
10,ENSG00000196862,RGPD4,e20,ENSG00000196862:e20,2,107872929,107879967,7039,+,chr2:107872929-107879967:+,107870705,107872928,2224,internal,107879968,107880107,140,internal,19.0664535225508,1,-0.035964574873673,0.129624075441294,0.999790152245582
10,ENSG00000197136,PCNX3,e6,ENSG00000197136:e6,11,65619068,65619536,469,+,chr11:65619068-65619536:+,65617940,65619067,1128,internal,65619537,65619660,124,internal,88.9233334230001,1,0.143309920023458,0.127296201428911,0.999790152245582
10,ENSG00000197147,LRRC8B,e5,ENSG00000197147:e5,1,89584790,89592770,7981,+,chr1:89584790-89592770:+,89582625,89584789,2165,internal,89592771,89597861,5091,last,60.8343196840998,0.704129796745641,0.429458779756043,0.365915941556309,0.999790152245582
10,ENSG00000197283,SYNGAP1,e15,ENSG00000197283:e15,6,33443961,33444443,483,+,chr6:33443961-33444443:+,33442889,33443960,1072,internal,33444444,33444617,174,internal,8.59327570776975,0.99315342196142,1.37070223015867,1.31940702482251,0.999790152245582
10,ENSG00000198561,CTNND1,e6,ENSG00000198561:e6,11,57796993,57801732,4740,+,chr11:57796993-57801732:+,57796457,57796992,536,internal,57801733,57802196,464,internal,156.065565628274,1,0.128773700923751,-0.0631424452892751,0.999790152245582
10,ENSG00000198752,CDC42BPB,e7,ENSG00000198752:e7,14,102940325,102943890,3566,-,chr14:102940325-102943890:-,102943891,102944487,597,internal,102940227,102940324,98,internal,556.202925746863,1,-0.0582765065869264,-0.0889164328826489,0.999790152245582
10,ENSG00000198964,SGMS1,e4,ENSG00000198964:e4,10,50327323,50343491,16169,-,chr10:50327323-50343491:-,50343492,50344345,854,internal,50327205,50327322,118,internal,213.851167719871,1,0.188188106988583,-0.118465759245057,0.999790152245582
10,ENSG00000275052,PPP4R3B,e13,ENSG00000275052:e13,2,55588957,55598415,9459,-,chr2:55588957-55598415:-,55598416,55599039,624,internal,55588879,55588956,78,internal,169.364294791894,0.916032918767688,0.254981724988303,0.282882198965588,0.999790152245582
30,ENSG00000007202,KIAA0100,e23,ENSG00000007202:e23,17,28634087,28634516,430,-,chr17:28634087-28634516:-,28634517,28635609,1093,internal,28633895,28634086,192,internal,17.2442815285868,NA,0.29132481023504,0.110473194193457,0.999428922287731
30,ENSG00000009954,BAZ1B,e1,ENSG00000009954:e1,7,73441694,73442180,487,-,chr7:73441694-73442180:-,73442181,73442553,373,internal,73440406,73441693,1288,last,441.992957002334,0.998339637148862,-0.0529378807258158,-0.16279344996778,0.999428922287731
30,ENSG00000015568,RGPD5,e20,ENSG00000015568:e20,2,109838043,109845102,7060,+,chr2:109838043-109845102:+,109835819,109838042,2224,internal,109845103,109845242,140,internal,290.866022437221,0.709416269572665,0.165488338078003,0.343275280221499,0.999428922287731
30,ENSG00000022567,SLC45A4,e1,ENSG00000022567:e1,8,141211698,141212196,499,-,chr8:141211698-141212196:-,141212197,141212556,360,internal,141207174,141211697,4524,last,50.934127898689,0.987562982005455,0.0226449194114728,-0.109899493757872,0.999428922287731
30,ENSG00000023041,ZDHHC6,e9,ENSG00000023041:e9,10,112443607,112445169,1563,-,chr10:112443607-112445169:-,112445170,112445650,481,internal,112443515,112443606,92,internal,90.9843763220138,0.937390597521302,0.128800170111286,0.406748965608659,0.999428922287731
30,ENSG00000038219,BOD1L1,e16,ENSG00000038219:e16,4,13597169,13598945,1777,-,chr4:13597169-13598945:-,13598946,13605084,6139,internal,13597104,13597168,65,internal,41.430950500801,0.657321691200773,0.472288514515948,0.475890422533791,0.999428922287731
30,ENSG00000048405,ZNF800,e1,ENSG00000048405:e1,7,127371815,127373341,1527,-,chr7:127371815-127373341:-,127373342,127375034,1693,internal,127370043,127371814,1772,last,303.252300007532,0.863198699556421,0.124723562646182,0.457507834269431,0.999428922287731
30,ENSG00000050030,NEXMIF,e1,ENSG00000050030:e1,X,74739499,74740099,601,-,chrX:74739499-74740099:-,74740100,74744477,4378,internal,74732856,74739498,6643,last,15.8251730617216,NA,0.440908815219005,0.083307465108897,0.999428922287731
30,ENSG00000065526,SPEN,e2,ENSG00000065526:e2,1,15873137,15876201,3065,+,chr1:15873137-15876201:+,15872816,15873136,321,internal,15876202,15876678,477,internal,160.567524889641,0.920789130948959,0.0928410122986403,-0.305001001819343,0.999428922287731
30,ENSG00000080603,SRCAP,e25,ENSG00000080603:e25,16,30725083,30728965,3883,+,chr16:30725083-30728965:+,30723584,30725082,1499,internal,30728966,30729231,266,internal,59.8085621106117,0.933887853625033,-0.222360527799229,-0.29085035669499,0.999428922287731
30,ENSG00000090905,TNRC6A,e6,ENSG00000090905:e6,16,24791818,24793472,1655,+,chr16:24791818-24793472:+,24789232,24791817,2586,internal,24793473,24793649,177,internal,34.6881164118824,0.416976267665663,0.701828544400144,0.347302907979741,0.999428922287731
30,ENSG00000091527,CDV3,e1,ENSG00000091527:e1,3,133574285,133575038,754,+,chr3:133574285-133575038:+,133573686,133574284,599,first,133575039,133575115,77,internal,146.82992932809,0.983162608386346,-0.0189735305146606,-0.175805251335509,0.999428922287731
30,ENSG00000099814,CEP170B,e12,ENSG00000099814:e12,14,104887979,104889619,1641,+,chr14:104887979-104889619:+,104886275,104887978,1704,internal,104889620,104889758,139,internal,296.507156096531,0.930933069724015,-0.150779744556054,-0.0980050253929031,0.999428922287731
30,ENSG00000100731,PCNX1,e6,ENSG00000100731:e6,14,70978649,70988566,9918,+,chr14:70978649-70988566:+,70976942,70978648,1707,internal,70988567,70988699,133,internal,72.7684041993312,0.979119708970359,-0.038668859589472,0.0642022979946537,0.999428922287731
30,ENSG00000101574,METTL4,e7,ENSG00000101574:e7,18,2563860,2566820,2961,-,chr18:2563860-2566820:-,2566821,2567654,834,internal,2563797,2563859,63,internal,103.70645486265,0.644892462186939,0.474989270204237,0.566794725507633,0.999428922287731
30,ENSG00000101639,CEP192,e19,ENSG00000101639:e19,18,13056699,13057584,886,+,chr18:13056699-13057584:+,13055780,13056698,919,internal,13057585,13057733,149,internal,72.8892736122364,0.911287882039838,0.143874131041946,0.163064248156077,0.999428922287731
30,ENSG00000101745,ANKRD12,e9,ENSG00000101745:e9,18,9258932,9263789,4858,+,chr18:9258932-9263789:+,9254211,9258931,4721,internal,9263790,9263888,99,internal,66.3386460117702,0.895968956304347,0.216540134967561,0.270055505431642,0.999428922287731
30,ENSG00000108256,NUFIP2,e2,ENSG00000108256:e2,17,29267531,29285991,18461,-,chr17:29267531-29285991:-,29285992,29287716,1725,internal,29267498,29267530,33,internal,141.429146462107,0.928508863837533,0.132890474614723,0.0470873163144118,0.999428922287731
30,ENSG00000114062,UBE3A,e7,ENSG00000114062:e7,15,25360528,25370565,10038,-,chr15:25360528-25370565:-,25370566,25371812,1247,internal,25360383,25360527,145,internal,323.08144012749,0.353007127517517,0.585453240060917,0.747889283894259,0.801567211246664
30,ENSG00000115760,BIRC6,e10,ENSG00000115760:e10,2,32416164,32429145,12982,+,chr2:32416164-32429145:+,32414769,32416163,1395,internal,32429146,32429295,150,internal,99.3649466762569,0.88991042018656,0.145265428965454,0.193459889921663,0.999428922287731
30,ENSG00000115816,CEBPZ,e14,ENSG00000115816:e14,2,37223402,37227543,4142,-,chr2:37223402-37227543:-,37227544,37229036,1493,internal,37223170,37223401,232,internal,42.3932833163213,0.963271188268819,-0.181571076130754,-0.0272967958690674,0.999428922287731
30,ENSG00000118246,FASTKD2,e2,ENSG00000118246:e2,2,206767471,206770090,2620,+,chr2:206767471-206770090:+,206766644,206767470,827,internal,206770091,206770194,104,internal,50.7378586956073,0.711158113701447,0.263569226163443,0.473141065568894,0.999428922287731
30,ENSG00000118496,FBXO30,e1,ENSG00000118496:e1,6,145800310,145804371,4062,-,chr6:145800310-145804371:-,145804372,145806421,2050,internal,145793502,145800309,6808,last,54.4693100850574,0.743746988680905,0.355515266560392,0.444963750422248,0.999428922287731
30,ENSG00000119787,ATL2,e1,ENSG00000119787:e1,2,38296114,38298143,2030,-,chr2:38296114-38298143:-,38298144,38298575,432,internal,38293954,38296113,2160,last,1145.26194626505,0.230929187290942,0.474233450056394,0.700597936522961,0.607003769933057
30,ENSG00000120733,KDM3B,e7,ENSG00000120733:e7,5,138386622,138391012,4391,+,chr5:138386622-138391012:+,138386022,138386621,600,internal,138391013,138392261,1249,internal,40.9651123670727,0.955987686037837,-0.177915444127823,-0.307326751665101,0.999428922287731
30,ENSG00000121940,CLCC1,e1,ENSG00000121940:e1,1,108932502,108934624,2123,-,chr1:108932502-108934624:-,108934625,108934942,318,internal,108929505,108932501,2997,last,308.860087553549,0.123385828313494,0.286364107171091,0.278803341382798,0.999428922287731
30,ENSG00000126773,PCNX4,e9,ENSG00000126773:e9,14,60125252,60125636,385,+,chr14:60125252-60125636:+,60124218,60125251,1034,internal,60125637,60125823,187,internal,5.6226954501009,NA,0.0520963700429697,0.150390614422729,0.999428922287731
30,ENSG00000126822,PLEKHG3,e16,ENSG00000126822:e16,14,64742456,64742981,526,+,chr14:64742456-64742981:+,64741036,64742455,1420,internal,64742982,64750249,7268,last,22.5748023899237,0.988396402757432,-0.0572379110525683,-0.144478133386302,0.999428922287731
30,ENSG00000127947,PTPN12,e13,ENSG00000127947:e13,7,77627676,77632347,4672,+,chr7:77627676-77632347:+,77626705,77627675,971,internal,77632348,77632425,78,internal,104.643795182854,0.999555614973918,-0.00754757296549791,-0.0409735464225766,0.999428922287731
30,ENSG00000127954,STEAP4,e2,ENSG00000127954:e2,7,88281080,88282640,1561,-,chr7:88281080-88282640:-,88282641,88283168,528,internal,88280915,88281079,165,internal,1215.61444889003,0.578681300538869,0.101677221713988,0.48713408671055,0.954243481349681
30,ENSG00000128915,ICE2,e6,ENSG00000128915:e6,15,60448146,60448847,702,-,chr15:60448146-60448847:-,60448848,60449841,994,internal,60447970,60448145,176,internal,23.7020432889661,0.812190036175351,0.56555936289271,0.589490420228448,0.999428922287731
30,ENSG00000131149,GSE1,e8,ENSG00000131149:e8,16,85657605,85661145,3541,+,chr16:85657605-85661145:+,85657277,85657604,328,internal,85661146,85661765,620,internal,105.882950222836,0.992220387877765,-0.0832652670463316,-0.139202640057092,0.999428922287731
30,ENSG00000131398,KCNC3,e3,ENSG00000131398:e3,19,50320785,50322974,2190,-,chr19:50320785-50322974:-,50322975,50324082,1108,internal,50320593,50320784,192,internal,11.9916695989533,NA,-0.138167483091528,-0.406096239506832,0.999428922287731
30,ENSG00000133422,MORC2,e25,ENSG00000133422:e25,22,30958695,30967821,9127,-,chr22:30958695-30967821:-,30967822,30968774,953,first,30958641,30958694,54,internal,266.899165769492,0.949608421053175,0.0374695756682648,0.0561993714839187,0.999428922287731
30,ENSG00000135945,REV1,e17,ENSG00000135945:e17,2,99435942,99438600,2659,-,chr2:99435942-99438600:-,99438601,99439310,710,internal,99435834,99435941,108,internal,82.2387352235992,0.866990382647709,-0.321042840525199,-0.450299731684213,0.999428922287731
30,ENSG00000136643,RPS6KC1,e11,ENSG00000136643:e11,1,213242298,213242568,271,+,chr1:213242298-213242568:+,213240702,213242297,1596,internal,213242569,213242658,90,internal,20.9974591958683,0.647602085150066,0.523794577655762,0.508043913710318,0.999428922287731
30,ENSG00000137834,SMAD6,e1,ENSG00000137834:e1,15,66704076,66711667,7592,+,chr15:66704076-66711667:+,66702236,66704075,1840,first,66711668,66711724,57,internal,3247.94716108665,0.135736943867193,0.692374481013776,0.563829116211438,0.474723916246417
30,ENSG00000138434,ITPRID2,e11,ENSG00000138434:e11,2,181916428,181918597,2170,+,chr2:181916428-181918597:+,181915216,181916427,1212,internal,181918598,181918675,78,internal,478.559980047053,0.395374708343319,0.29194503756481,0.460546329378595,0.999428922287731
30,ENSG00000138496,PARP9,e7,ENSG00000138496:e7,3,122552640,122555285,2646,-,chr3:122552640-122555285:-,122555286,122556121,836,internal,122552418,122552639,222,internal,8.45925040958435,NA,-0.800419174127207,-0.735126631479216,0.999428922287731
30,ENSG00000140853,NLRC5,e6,ENSG00000140853:e6,16,57027019,57028071,1053,+,chr16:57027019-57028071:+,57025368,57027018,1651,internal,57028072,57028155,84,internal,45.7902182368128,0.904904100492236,0.166808973098648,0.184520435161477,0.999428922287731
30,ENSG00000141526,SLC16A3,e4,ENSG00000141526:e4,17,82237894,82238701,808,+,chr17:82237894-82238701:+,82237138,82237893,756,internal,82238702,82240086,1385,last,653.540971136638,0.0838701945342012,0.255362151891273,0.269954797972977,0.999428922287731
30,ENSG00000143379,SETDB1,e16,ENSG00000143379:e16,1,150961192,150962129,938,+,chr1:150961192-150962129:+,150960563,150961191,629,internal,150962130,150962158,29,internal,36.2516817761353,0.914305317990269,0.3321095516226,0.50993070771016,0.999428922287731
30,ENSG00000146463,ZMYM4,e3,ENSG00000146463:e3,1,35359447,35361193,1747,+,chr1:35359447-35361193:+,35358925,35359446,522,internal,35361194,35361255,62,internal,58.111600724536,0.964812371072664,0.0797898213325423,0.0421944428731657,0.999428922287731
30,ENSG00000147526,TACC1,e3,ENSG00000147526:e3,8,38820636,38825307,4672,+,chr8:38820636-38825307:+,38819522,38820635,1114,internal,38825308,38825368,61,internal,116.149350446277,0.836391650675235,0.176668042860053,0.131951576973247,0.999428922287731
30,ENSG00000149115,TNKS1BP1,e6,ENSG00000149115:e6,11,57302826,57308394,5569,-,chr11:57302826-57308394:-,57308395,57310556,2162,internal,57302459,57302825,367,internal,77.8564348233039,0.908550410597624,-0.245847883198021,-0.379402590845212,0.999428922287731
30,ENSG00000153165,RGPD3,e3,ENSG00000153165:e3,2,106415990,106423042,7053,-,chr2:106415990-106423042:-,106423043,106425266,2224,internal,106415850,106415989,140,internal,28.5623434399164,0.977637431304391,-0.0752338062498241,0.0987200396551611,0.999428922287731
30,ENSG00000153885,KCTD15,e6,ENSG00000153885:e6,19,33811553,33812789,1237,+,chr19:33811553-33812789:+,33811247,33811552,306,internal,33812790,33815761,2972,last,151.523180678256,0.809438585056023,0.247603901934999,0.399473667524805,0.999428922287731
30,ENSG00000154040,CABYR,e5,ENSG00000154040:e5,18,24160070,24161515,1446,+,chr18:24160070-24161515:+,24159472,24160069,598,internal,24161516,24161600,85,last,83.3080441225722,0.344949299001648,0.301565458435327,0.284940812570589,0.999428922287731
30,ENSG00000157637,SLC38A10,e3,ENSG00000157637:e3,17,81251613,81252194,582,-,chr17:81251613-81252194:-,81252195,81252683,489,internal,81251493,81251612,120,internal,137.823248233055,0.99712012071176,-0.0606347523009774,-0.114223068436486,0.999428922287731
30,ENSG00000158092,NCK1,e3,ENSG00000158092:e3,3,136946296,136948258,1963,+,chr3:136946296-136948258:+,136945583,136946295,713,internal,136948259,136951606,3348,last,43.4923561072104,0.000142496398780463,1.09190240864656,1.07889494465916,0.999428922287731
30,ENSG00000160113,NR2F6,e1,ENSG00000160113:e1,19,17232627,17235498,2872,-,chr19:17232627-17235498:-,17235499,17236065,567,internal,17231883,17232626,744,last,409.484283124623,0.288327425488021,0.112566021185609,0.332759330247513,0.999428922287731
30,ENSG00000160688,FLAD1,e2,ENSG00000160688:e2,1,154988850,154989559,710,+,chr1:154988850-154989559:+,154988105,154988849,745,internal,154989560,154989707,148,internal,288.318932740205,0.657483802632253,0.168208353426435,0.372241815119853,0.999428922287731
30,ENSG00000161021,MAML1,e2,ENSG00000161021:e2,5,179766742,179768849,2108,+,chr5:179766742-179768849:+,179765326,179766741,1416,internal,179768850,179769089,240,internal,77.0617447350784,0.617436773985386,0.205239959989984,0.394288105546688,0.999428922287731
30,ENSG00000163635,ATXN7,e12,ENSG00000163635:e12,3,63996484,63999449,2966,+,chr3:63996484-63999449:+,63995505,63996483,979,internal,63999450,64003462,4013,last,135.590529422652,0.962485887459024,-0.179426948410676,-0.380863062548116,0.999428922287731
30,ENSG00000163840,DTX3L,e3,ENSG00000163840:e3,3,122570025,122570454,430,+,chr3:122570025-122570454:+,122568489,122570024,1536,internal,122570455,122570672,218,internal,12.4818884198588,NA,0.20929436953592,0.401049963318286,0.999428922287731
30,ENSG00000164151,ICE1,e13,ENSG00000164151:e13,5,5465227,5466333,1107,+,chr5:5465227-5466333:+,5460436,5465226,4791,internal,5466334,5466502,169,internal,72.4337685267045,0.863007816927521,0.22340412279963,0.388753306947524,0.999428922287731
30,ENSG00000164190,NIPBL,e10,ENSG00000164190:e10,5,36986302,36995621,9320,+,chr5:36986302-36995621:+,36984676,36986301,1626,internal,36995622,36995804,183,internal,115.709042636418,0.918173763973711,0.107707554976431,0.346509626860419,0.999428922287731
30,ENSG00000164342,TLR3,e4,ENSG00000164342:e4,4,186084173,186084644,472,+,chr4:186084173-186084644:+,186082320,186084172,1853,internal,186084645,186088073,3429,last,13.7993629988601,NA,0.502748068809859,1.04078155928566,0.999428922287731
30,ENSG00000168502,MTCL1,e14,ENSG00000168502:e14,18,8826233,8831606,5374,+,chr18:8826233-8831606:+,8824699,8826232,1534,internal,8831607,8832778,1172,last,95.5507117865603,0.698413164443452,-0.681177958279753,-0.939027419040758,0.999428922287731
